img_path,label
drone_far\7_7.283493333355426m_Membo_1_043-membo_000_.png,drone_far
drone_far\7_7.291336375523359m_B_S2_D1_111-bebop_004_.png,drone_far
drone_far\7_7.2957007540327m_B_S2_D1_112-bebop_003_.png,drone_far
drone_far\7_7.296519541494704m_mixed_membo_3-membo_004_.png,drone_far
drone_far\7_7.30804718033772m_B_S2_D1_082-bebop_001_.png,drone_far
drone_far\7_7.31120718213773m_mixed_membo_61-membo_004_.png,drone_far
drone_far\7_7.312744565194972m_mixed_65-bebop_001_.png,drone_far
drone_far\7_7.334744198730025m_mixed_7-bebop_004_.png,drone_far
drone_far\7_7.339442352182799m_mixed_24-bebop_003_.png,drone_far
drone_far\7_7.347459440956144m_Membo_1_004-membo_002_.png,drone_far
drone_far\7_7.361477728555645m_mixed_membo_16-membo_002_.png,drone_far
drone_far\7_7.371136446736295m_mixed_membo_61-membo_000_.png,drone_far
drone_far\7_7.3712041552849294m_mixed_31-bebop_001_.png,drone_far
drone_far\7_7.372592179173867m_B_S2_D1_075-bebop_000_.png,drone_far
drone_far\7_7.384644198496604m_mixed_membo_13-membo_002_.png,drone_far
drone_far\7_7.389749210822428m_mixed_1-bebop_002_.png,drone_far
drone_far\7_7.392158939876834m_mixed_44-bebop_001_.png,drone_far
drone_far\7_7.393198538652588m_Membo_2_013-membo_001_.png,drone_far
drone_far\7_7.398755118587818m_B_S2_D1_102-bebop_000_.png,drone_far
drone_far\7_7.401325137060242m_B_S2_D1_122-bebop_000_.png,drone_far
drone_far\7_7.403649297121127m_Membo_0_002-membo_003_.png,drone_far
drone_far\7_7.4067780752597905m_mixed_membo_49-membo_001_.png,drone_far
drone_far\7_7.4089524282596795m_B_S2_D1_098-bebop_002_.png,drone_far
drone_far\7_7.409069370893903m_mixed_membo_25-membo_001_.png,drone_far
drone_far\7_7.438861847496182m_mixed_membo_37-membo_003_.png,drone_far
drone_far\7_7.445272872934318m_B_S2_D1_101-bebop_002_.png,drone_far
drone_far\7_7.449908503531683m_Membo_0_004-membo_004_.png,drone_far
drone_far\7_7.457426228172598m_mixed_9-bebop_000_.png,drone_far
drone_far\7_7.477934036049163m_B_S2_D1_072-bebop_000_.png,drone_far
drone_far\7_7.503961125848008m_B_S2_D1_094-bebop_003_.png,drone_far
drone_far\7_7.511209231934225m_mixed_50-bebop_001_.png,drone_far
drone_far\7_7.521978263025272m_mixed_2-bebop_000_.png,drone_far
drone_far\7_7.52471653796698m_mixed_membo_63-membo_004_.png,drone_far
drone_far\7_7.525981146611782m_B_S2_D1_068-bebop_000_.png,drone_far
drone_far\7_7.537048545780231m_B_S2_D1_111-bebop_000_.png,drone_far
drone_far\7_7.5512269547212405m_B_S2_D1_078-bebop_004_.png,drone_far
drone_far\7_7.552593949517693m_B_S2_D1_085-bebop_000_.png,drone_far
drone_far\7_7.558103664524562m_mixed_membo_6-membo_002_.png,drone_far
drone_far\7_7.563790896462461m_mixed_49-bebop_002_.png,drone_far
drone_far\7_7.5694812083271055m_B_S2_D1_095-bebop_004_.png,drone_far
drone_far\7_7.575671002957842m_mixed_49-bebop_000_.png,drone_far
drone_far\7_7.5770067408547845m_mixed_43-bebop_000_.png,drone_far
drone_far\7_7.579949132823604m_Membo_1_034-membo_003_.png,drone_far
drone_far\7_7.583311602525203m_mixed_43-bebop_003_.png,drone_far
drone_far\7_7.586215074845426m_B_S2_D1_114-bebop_003_.png,drone_far
drone_far\7_7.6154371242691035m_B_S2_D1_070-bebop_000_.png,drone_far
drone_far\7_7.620626445298105m_B_S2_D1_070-bebop_003_.png,drone_far
drone_far\7_7.6218222745583235m_mixed_7-bebop_001_.png,drone_far
drone_far\7_7.62434899971415m_B_S2_D1_090-bebop_000_.png,drone_far
drone_far\7_7.6279349228026625m_mixed_46-bebop_002_.png,drone_far
drone_far\7_7.642054379362488m_Membo_0_016-membo_001_.png,drone_far
drone_far\7_7.661939539392118m_Membo_1_030-membo_000_.png,drone_far
drone_far\7_7.664423597481015m_mixed_membo_61-membo_003_.png,drone_far
drone_far\7_7.666024811292329m_mixed_membo_46-membo_002_.png,drone_far
drone_far\7_7.69273589040575m_mixed_8-bebop_003_.png,drone_far
drone_far\7_7.696866975517098m_mixed_membo_56-membo_003_.png,drone_far
drone_far\7_7.697317321157212m_mixed_63-bebop_002_.png,drone_far
drone_far\7_7.701003287094913m_B_S2_D1_083-bebop_004_.png,drone_far
drone_far\7_7.70150726925488m_mixed_60-bebop_000_.png,drone_far
drone_far\7_7.704120546437579m_Membo_2_028-membo_003_.png,drone_far
drone_far\7_7.714527399106931m_Membo_1_045-membo_002_.png,drone_far
drone_far\7_7.716880043054944m_Membo_0_002-membo_000_.png,drone_far
drone_far\7_7.72290623635528m_mixed_62-bebop_004_.png,drone_far
drone_far\7_7.725046523039905m_B_S2_D1_101-bebop_003_.png,drone_far
drone_far\7_7.72836860409664m_mixed_membo_25-membo_003_.png,drone_far
drone_far\7_7.732318221105124m_mixed_22-bebop_001_.png,drone_far
drone_far\7_7.7336338084269896m_mixed_62-bebop_003_.png,drone_far
drone_far\7_7.737045707985151m_mixed_membo_6-membo_004_.png,drone_far
drone_far\7_7.73891552844398m_Membo_2_017-membo_000_.png,drone_far
drone_far\7_7.76926197730532m_mixed_membo_26-membo_004_.png,drone_far
drone_far\7_7.782448826968313m_mixed_membo_48-membo_002_.png,drone_far
drone_far\7_7.7884817198194245m_mixed_16-bebop_004_.png,drone_far
drone_far\7_7.790809994047378m_B_S2_D1_105-bebop_002_.png,drone_far
drone_far\7_7.7967220596742015m_B_S2_D1_094-bebop_000_.png,drone_far
drone_far\7_7.808133899185554m_mixed_55-bebop_001_.png,drone_far
drone_far\7_7.809271608782938m_B_S2_D1_130-bebop_000_.png,drone_far
drone_far\7_7.8268823428939935m_Membo_2_014-membo_002_.png,drone_far
drone_far\7_7.828493030427131m_mixed_35-bebop_003_.png,drone_far
drone_far\7_7.828854788437039m_mixed_membo_38-membo_000_.png,drone_far
drone_far\7_7.829746514501203m_B_S2_D1_098-bebop_004_.png,drone_far
drone_far\7_7.831929392435338m_mixed_49-bebop_004_.png,drone_far
drone_far\7_7.83963012541993m_mixed_8-bebop_002_.png,drone_far
drone_far\7_7.842145973997294m_Membo_1_029-membo_002_.png,drone_far
drone_far\7_7.8457111185745125m_B_S2_D1_108-bebop_003_.png,drone_far
drone_far\7_7.847731450438558m_mixed_membo_6-membo_001_.png,drone_far
drone_far\7_7.852767647906359m_B_S2_D1_076-bebop_002_.png,drone_far
drone_far\7_7.864253910033756m_mixed_23-bebop_001_.png,drone_far
drone_far\7_7.877525928430504m_Membo_2_020-membo_002_.png,drone_far
drone_far\7_7.884861958188306m_B_S2_D1_104-bebop_001_.png,drone_far
drone_far\7_7.891099409751313m_Membo_1_048-membo_001_.png,drone_far
drone_far\7_7.892663289319991m_B_S2_D1_087-bebop_001_.png,drone_far
drone_far\7_7.894420745418197m_mixed_membo_44-membo_004_.png,drone_far
drone_far\7_7.896488291983491m_Membo_0_010-membo_003_.png,drone_far
drone_far\7_7.899258100059979m_B_S2_D1_117-bebop_002_.png,drone_far
drone_far\7_7.921525366884728m_mixed_membo_47-membo_004_.png,drone_far
drone_far\7_7.922932507792617m_B_S2_D1_116-bebop_004_.png,drone_far
drone_far\7_7.922995365855546m_B_S2_D1_124-bebop_001_.png,drone_far
drone_far\7_7.925961787444437m_Membo_2_011-membo_000_.png,drone_far
drone_far\7_7.931077053722408m_mixed_membo_48-membo_003_.png,drone_far
drone_far\7_7.935148984002924m_mixed_membo_21-membo_000_.png,drone_far
drone_far\7_7.936275261051977m_mixed_36-bebop_002_.png,drone_far
drone_far\7_7.941421563569877m_B_S2_D1_127-bebop_003_.png,drone_far
drone_far\7_7.942546431277073m_mixed_membo_5-membo_002_.png,drone_far
drone_far\7_7.943696508850283m_Membo_1_048-membo_004_.png,drone_far
drone_far\7_7.944075580421709m_Membo_0_009-membo_001_.png,drone_far
drone_far\7_7.972876646820481m_mixed_membo_44-membo_001_.png,drone_far
drone_far\7_7.975314287910373m_Membo_0_005-membo_004_.png,drone_far
drone_far\7_7.978705679112421m_Membo_0_036-membo_002_.png,drone_far
drone_far\7_7.979298827625879m_B_S2_D1_084-bebop_000_.png,drone_far
drone_far\7_7.990564048366125m_mixed_1-bebop_004_.png,drone_far
drone_far\7_7.993381240486024m_mixed_51-bebop_001_.png,drone_far
drone_far\7_7.9964587819466555m_Membo_2_014-membo_003_.png,drone_far
drone_far\7_7.99680501992566m_mixed_membo_61-membo_002_.png,drone_far
drone_far\7_8.018226747140828m_mixed_membo_38-membo_002_.png,drone_far
drone_far\7_8.020599843625721m_mixed_membo_0-membo_001_.png,drone_far
drone_far\7_8.024758807166165m_Membo_0_037-membo_001_.png,drone_far
drone_far\7_8.03449598559786m_Membo_0_000-membo_003_.png,drone_far
drone_far\7_8.036008678274918m_Membo_1_045-membo_000_.png,drone_far
drone_far\7_8.047167530903046m_mixed_membo_51-membo_000_.png,drone_far
drone_far\7_8.051861142839094m_Membo_2_010-membo_002_.png,drone_far
drone_far\7_8.055480824437224m_Membo_1_046-membo_004_.png,drone_far
drone_far\7_8.072680528417974m_B_S2_D1_107-bebop_004_.png,drone_far
drone_far\7_8.073230021951217m_mixed_52-bebop_003_.png,drone_far
drone_far\7_8.08175749089634m_B_S2_D1_110-bebop_004_.png,drone_far
drone_far\7_8.087438736390405m_B_S2_D1_092-bebop_000_.png,drone_far
drone_far\7_8.088491540234509m_B_S2_D1_093-bebop_003_.png,drone_far
drone_far\7_8.091965377093638m_B_S2_D1_069-bebop_000_.png,drone_far
drone_far\7_8.093310645819109m_extra_membo_D2_2041.png,drone_far
drone_far\7_8.095695376242082m_mixed_membo_60-membo_001_.png,drone_far
drone_far\7_8.10272323350903m_mixed_21-bebop_002_.png,drone_far
drone_far\7_8.104900613834568m_mixed_membo_35-membo_002_.png,drone_far
drone_far\7_8.105132110705203m_mixed_membo_43-membo_001_.png,drone_far
drone_far\7_8.105945134547273m_mixed_membo_9-membo_002_.png,drone_far
drone_far\7_8.115272226183581m_Membo_0_014-membo_003_.png,drone_far
drone_far\7_8.120008161093573m_B_S2_D1_071-bebop_000_.png,drone_far
drone_far\7_8.120910788880662m_mixed_9-bebop_002_.png,drone_far
drone_far\7_8.127403981991893m_Membo_0_007-membo_002_.png,drone_far
drone_far\7_8.12927836698282m_mixed_membo_53-membo_004_.png,drone_far
drone_far\7_8.130732576914175m_extra_membo_D2_2037.png,drone_far
drone_far\7_8.132253126646505m_B_S2_D1_083-bebop_000_.png,drone_far
drone_far\7_8.134578320605943m_mixed_membo_42-membo_003_.png,drone_far
drone_far\7_8.137464414811598m_mixed_11-bebop_001_.png,drone_far
drone_far\7_8.151617851876196m_Membo_2_020-membo_001_.png,drone_far
drone_far\7_8.155260938879m_mixed_membo_0-membo_003_.png,drone_far
drone_far\7_8.161758655775254m_B_S2_D1_082-bebop_003_.png,drone_far
drone_far\7_8.167129664670487m_mixed_membo_24-membo_000_.png,drone_far
drone_far\7_8.169653081824006m_Membo_0_034-membo_001_.png,drone_far
drone_far\7_8.169713006015758m_mixed_membo_37-membo_002_.png,drone_far
drone_far\7_8.181425759960185m_mixed_membo_27-membo_003_.png,drone_far
drone_far\7_8.18594373621104m_mixed_20-bebop_001_.png,drone_far
drone_far\7_8.196234307296102m_Membo_1_033-membo_002_.png,drone_far
drone_far\7_8.202818856095412m_B_S2_D1_098-bebop_001_.png,drone_far
drone_far\7_8.203959925892912m_mixed_membo_21-membo_003_.png,drone_far
drone_far\7_8.212790254385684m_mixed_1-bebop_000_.png,drone_far
drone_far\7_8.237116630961456m_mixed_membo_45-membo_002_.png,drone_far
drone_far\7_8.242229634104998m_mixed_membo_23-membo_002_.png,drone_far
drone_far\7_8.246420801132784m_mixed_56-bebop_001_.png,drone_far
drone_far\7_8.246645318388449m_mixed_12-bebop_000_.png,drone_far
drone_far\7_8.246939665963206m_mixed_32-bebop_002_.png,drone_far
drone_far\7_8.264151785015228m_Membo_0_011-membo_003_.png,drone_far
drone_far\7_8.266462795339493m_mixed_16-bebop_000_.png,drone_far
drone_far\7_8.291712131722438m_mixed_57-bebop_004_.png,drone_far
drone_far\7_8.292002037139262m_B_S2_D1_120-bebop_004_.png,drone_far
drone_far\7_8.316767004107962m_B_S2_D1_115-bebop_003_.png,drone_far
drone_far\7_8.321277307449257m_mixed_membo_64-membo_003_.png,drone_far
drone_far\7_8.323496164553106m_B_S2_D1_102-bebop_002_.png,drone_far
drone_far\7_8.340274465673883m_mixed_membo_23-membo_000_.png,drone_far
drone_far\7_8.351311057554218m_mixed_57-bebop_003_.png,drone_far
drone_far\7_8.35412504197887m_mixed_27-bebop_000_.png,drone_far
drone_far\7_8.35769193791429m_mixed_53-bebop_000_.png,drone_far
drone_far\7_8.359022029671829m_mixed_membo_57-membo_001_.png,drone_far
drone_far\7_8.367446834027538m_B_S2_D1_073-bebop_001_.png,drone_far
drone_far\7_8.384619604115404m_Membo_0_006-membo_003_.png,drone_far
drone_far\7_8.394544635137738m_mixed_membo_10-membo_002_.png,drone_far
drone_far\7_8.403368085846632m_Membo_0_004-membo_001_.png,drone_far
drone_far\7_8.417305248161224m_mixed_62-bebop_001_.png,drone_far
drone_far\7_8.427348680492939m_B_S2_D1_068-bebop_001_.png,drone_far
drone_far\7_8.43233552637558m_mixed_membo_60-membo_003_.png,drone_far
drone_far\7_8.45356701027928m_B_S2_D1_081-bebop_003_.png,drone_far
drone_far\7_8.455430342722142m_mixed_24-bebop_001_.png,drone_far
drone_far\7_8.45715369830588m_Membo_1_029-membo_003_.png,drone_far
drone_far\7_8.461345029907733m_B_S2_D1_110-bebop_003_.png,drone_far
drone_far\7_8.474265307684853m_B_S2_D1_107-bebop_003_.png,drone_far
drone_far\7_8.482345114256647m_mixed_membo_36-membo_004_.png,drone_far
drone_far\7_8.484063759019577m_Membo_0_011-membo_001_.png,drone_far
drone_far\7_8.486008106068365m_B_S2_D1_106-bebop_001_.png,drone_far
drone_far\7_8.486171137778907m_mixed_65-bebop_003_.png,drone_far
drone_far\7_8.487911832875497m_mixed_membo_12-membo_003_.png,drone_far
drone_far\7_8.494428895962187m_mixed_membo_11-membo_003_.png,drone_far
drone_far\7_8.511437853809252m_mixed_26-bebop_001_.png,drone_far
drone_far\7_8.514194980144673m_Membo_0_015-membo_003_.png,drone_far
drone_far\7_8.517218377226456m_mixed_membo_39-membo_001_.png,drone_far
drone_far\7_8.532596957312894m_mixed_18-bebop_004_.png,drone_far
drone_far\7_8.533000962586545m_mixed_membo_40-membo_002_.png,drone_far
drone_far\7_8.54122812132941m_mixed_47-bebop_002_.png,drone_far
drone_far\7_8.541765860214575m_mixed_membo_13-membo_003_.png,drone_far
drone_far\7_8.56233839843578m_mixed_membo_34-membo_000_.png,drone_far
drone_far\7_8.569049532679255m_B_S2_D1_071-bebop_003_.png,drone_far
drone_far\7_8.569307289349851m_mixed_45-bebop_002_.png,drone_far
drone_far\7_8.580588984772247m_mixed_membo_14-membo_004_.png,drone_far
drone_far\7_8.586197115905241m_mixed_47-bebop_001_.png,drone_far
drone_far\7_8.58722464836005m_mixed_membo_14-membo_001_.png,drone_far
drone_far\7_8.59623294626692m_extra_membo_D2_2050.png,drone_far
drone_far\7_8.608742373129626m_mixed_64-bebop_002_.png,drone_far
drone_far\7_8.611306432908648m_mixed_membo_0-membo_002_.png,drone_far
drone_far\7_8.622386661472074m_mixed_membo_40-membo_003_.png,drone_far
drone_far\7_8.623664500695059m_Membo_0_015-membo_001_.png,drone_far
drone_far\7_8.623883828032378m_B_S2_D1_122-bebop_003_.png,drone_far
drone_far\7_8.624672262311456m_Membo_0_001-membo_000_.png,drone_far
drone_far\7_8.628365312295767m_mixed_62-bebop_000_.png,drone_far
drone_far\7_8.633144330290465m_Membo_0_034-membo_003_.png,drone_far
drone_far\7_8.634818040752087m_mixed_41-bebop_003_.png,drone_far
drone_far\7_8.635073857262574m_Membo_0_007-membo_000_.png,drone_far
drone_far\7_8.6395763241865m_mixed_membo_31-membo_001_.png,drone_far
drone_far\7_8.642731169948064m_extra_membo_D2_2005.png,drone_far
drone_far\7_8.646601590323083m_mixed_membo_42-membo_000_.png,drone_far
drone_far\7_8.648247930483947m_extra_membo_D2_2006.png,drone_far
drone_far\7_8.66708278905968m_mixed_63-bebop_004_.png,drone_far
drone_far\7_8.669682910146024m_mixed_9-bebop_001_.png,drone_far
drone_far\7_8.670896602006524m_mixed_membo_65-membo_000_.png,drone_far
drone_far\7_8.678369319768949m_mixed_membo_24-membo_003_.png,drone_far
drone_far\7_8.678439134684723m_mixed_60-bebop_004_.png,drone_far
drone_far\7_8.680260650653135m_B_S2_D1_126-bebop_001_.png,drone_far
drone_far\7_8.697201090354785m_mixed_membo_29-membo_000_.png,drone_far
drone_far\7_8.706951303391538m_mixed_16-bebop_002_.png,drone_far
drone_far\7_8.719255614815161m_Membo_1_032-membo_000_.png,drone_far
drone_far\7_8.725562806910876m_mixed_membo_66-membo_001_.png,drone_far
drone_far\7_8.731199962457897m_mixed_membo_59-membo_002_.png,drone_far
drone_far\7_8.743339503100955m_mixed_63-bebop_000_.png,drone_far
drone_far\7_8.750716999920092m_mixed_23-bebop_003_.png,drone_far
drone_far\7_8.752690406632826m_mixed_7-bebop_002_.png,drone_far
drone_far\7_8.765689915284103m_Membo_1_002-membo_000_.png,drone_far
drone_far\7_8.781236333419628m_Membo_2_018-membo_003_.png,drone_far
drone_far\7_8.804947752448415m_B_S2_D1_126-bebop_000_.png,drone_far
drone_far\7_8.805861667418629m_mixed_membo_1-membo_002_.png,drone_far
drone_far\7_8.81061093864174m_mixed_membo_30-membo_001_.png,drone_far
drone_far\7_8.82197043490611m_mixed_membo_15-membo_001_.png,drone_far
drone_far\7_8.826807420760371m_Membo_0_040-membo_003_.png,drone_far
drone_far\7_8.82777479266915m_mixed_membo_58-membo_004_.png,drone_far
drone_far\7_8.835489552293271m_Membo_0_041-membo_001_.png,drone_far
drone_far\7_8.853127146940281m_B_S2_D1_107-bebop_002_.png,drone_far
drone_far\7_8.85556876081463m_Membo_0_016-membo_002_.png,drone_far
drone_far\7_8.868097279777025m_mixed_40-bebop_000_.png,drone_far
drone_far\7_8.87136016401762m_Membo_0_038-membo_004_.png,drone_far
drone_far\7_8.87294349831309m_B_S2_D1_122-bebop_002_.png,drone_far
drone_far\7_8.873957395514388m_mixed_membo_51-membo_003_.png,drone_far
drone_far\7_8.877207327919404m_B_S2_D1_116-bebop_001_.png,drone_far
drone_far\7_8.887416751079353m_mixed_membo_2-membo_004_.png,drone_far
drone_far\7_8.888243993519062m_Membo_1_042-membo_002_.png,drone_far
drone_far\7_8.890518383307015m_mixed_membo_7-membo_003_.png,drone_far
drone_far\7_8.892470330700196m_mixed_29-bebop_000_.png,drone_far
drone_far\7_8.893325576919416m_mixed_35-bebop_004_.png,drone_far
drone_far\7_8.894740274971557m_mixed_44-bebop_002_.png,drone_far
drone_far\7_8.903525871601992m_Membo_0_004-membo_002_.png,drone_far
drone_far\7_8.905520778352084m_Membo_0_005-membo_002_.png,drone_far
drone_far\7_8.912305342510304m_B_S2_D1_093-bebop_000_.png,drone_far
drone_far\7_8.919214579951232m_Membo_2_028-membo_004_.png,drone_far
drone_far\7_8.936583307333155m_mixed_21-bebop_003_.png,drone_far
drone_far\7_8.94251035050215m_B_S2_D1_108-bebop_002_.png,drone_far
drone_far\7_8.942959917953981m_B_S2_D1_073-bebop_003_.png,drone_far
drone_far\7_8.953561747622881m_mixed_membo_39-membo_003_.png,drone_far
drone_far\7_8.956785090432756m_Membo_0_007-membo_001_.png,drone_far
drone_far\7_8.957231197056789m_mixed_membo_30-membo_004_.png,drone_far
drone_far\7_8.957827187840637m_extra_membo_D2_2022.png,drone_far
drone_far\7_8.959155111114583m_mixed_membo_61-membo_001_.png,drone_far
drone_far\7_8.961323643555524m_mixed_61-bebop_001_.png,drone_far
drone_far\7_8.961602376080247m_Membo_0_003-membo_003_.png,drone_far
drone_far\7_8.97069614640581m_mixed_membo_41-membo_000_.png,drone_far
drone_far\7_8.973912452124363m_mixed_membo_46-membo_004_.png,drone_far
drone_far\7_8.97765897332074m_mixed_13-bebop_000_.png,drone_far
drone_far\7_8.98277662466277m_mixed_6-bebop_002_.png,drone_far
drone_far\7_8.987869596618381m_Membo_0_036-membo_001_.png,drone_far
drone_far\7_8.991370065501394m_extra_membo_D2_2030.png,drone_far
drone_far\7_8.99212086055816m_B_S2_D1_117-bebop_001_.png,drone_far
drone_far\7_8.997677810046913m_Membo_1_004-membo_000_.png,drone_far
drone_far\7_9.004636901043108m_B_S2_D1_097-bebop_003_.png,drone_far
drone_far\7_9.006424807532964m_mixed_59-bebop_001_.png,drone_far
drone_far\7_9.007108598888525m_mixed_20-bebop_000_.png,drone_far
drone_far\7_9.012030518883664m_mixed_14-bebop_002_.png,drone_far
drone_far\7_9.02260469318778m_mixed_membo_46-membo_001_.png,drone_far
drone_far\7_9.024761331995446m_extra_membo_D2_2046.png,drone_far
drone_far\7_9.05011356057504m_B_S2_D1_076-bebop_000_.png,drone_far
drone_far\7_9.054160310564408m_B_S2_D1_119-bebop_001_.png,drone_far
drone_far\7_9.082336435198584m_mixed_38-bebop_001_.png,drone_far
drone_far\7_9.084795070805036m_mixed_54-bebop_001_.png,drone_far
drone_far\7_9.085168101898619m_extra_membo_D2_2045.png,drone_far
drone_far\7_9.08779635274775m_mixed_membo_26-membo_001_.png,drone_far
drone_far\7_9.088004868262363m_mixed_membo_4-membo_002_.png,drone_far
drone_far\7_9.0885259450648m_mixed_66-bebop_004_.png,drone_far
drone_far\7_9.103550013964613m_mixed_0-bebop_000_.png,drone_far
drone_far\7_9.105865584138085m_mixed_50-bebop_002_.png,drone_far
drone_far\7_9.106051294152333m_Membo_1_045-membo_004_.png,drone_far
drone_far\7_9.106086699095949m_mixed_membo_19-membo_000_.png,drone_far
drone_far\7_9.10985535054178m_Membo_0_012-membo_004_.png,drone_far
drone_far\7_9.119374546003433m_Membo_0_017-membo_003_.png,drone_far
drone_far\7_9.124203043339907m_Membo_1_047-membo_000_.png,drone_far
drone_far\7_9.129377550742847m_mixed_membo_24-membo_004_.png,drone_far
drone_far\7_9.142873782941654m_mixed_membo_65-membo_002_.png,drone_far
drone_far\7_9.148833770791295m_mixed_46-bebop_004_.png,drone_far
drone_far\7_9.155352260980012m_mixed_membo_23-membo_001_.png,drone_far
drone_far\7_9.163460267855536m_mixed_membo_58-membo_003_.png,drone_far
drone_far\7_9.16370231497818m_B_S2_D1_124-bebop_004_.png,drone_far
drone_far\7_9.180461099741544m_Membo_0_013-membo_002_.png,drone_far
drone_far\7_9.18522590556733m_B_S2_D1_102-bebop_003_.png,drone_far
drone_far\7_9.185290694316613m_B_S2_D1_113-bebop_000_.png,drone_far
drone_far\7_9.198577906192895m_mixed_22-bebop_002_.png,drone_far
drone_far\7_9.19955933945078m_Membo_1_041-membo_002_.png,drone_far
drone_far\7_9.207622818559477m_B_S2_D1_069-bebop_003_.png,drone_far
drone_far\7_9.210278460173898m_mixed_60-bebop_003_.png,drone_far
drone_far\7_9.224484996552302m_Membo_1_001-membo_003_.png,drone_far
drone_far\7_9.230952742161913m_mixed_membo_57-membo_000_.png,drone_far
drone_far\7_9.244002931770313m_B_S2_D1_118-bebop_004_.png,drone_far
drone_far\7_9.24689206343276m_Membo_1_046-membo_000_.png,drone_far
drone_far\7_9.256074902552639m_mixed_membo_2-membo_002_.png,drone_far
drone_far\7_9.26073931770736m_B_S2_D1_118-bebop_002_.png,drone_far
drone_far\7_9.264239061429262m_Membo_1_031-membo_000_.png,drone_far
drone_far\7_9.26998686484542m_mixed_membo_18-membo_000_.png,drone_far
drone_far\7_9.283304491861584m_mixed_5-bebop_004_.png,drone_far
drone_far\7_9.297917233898065m_B_S2_D1_126-bebop_004_.png,drone_far
drone_far\7_9.298730918290977m_mixed_41-bebop_002_.png,drone_far
drone_far\7_9.30278140945369m_Membo_2_019-membo_001_.png,drone_far
drone_far\7_9.304508116364845m_mixed_membo_53-membo_003_.png,drone_far
drone_far\7_9.30871310586203m_mixed_50-bebop_003_.png,drone_far
drone_far\7_9.311267105076297m_mixed_42-bebop_001_.png,drone_far
drone_far\7_9.319200642539204m_Membo_0_039-membo_003_.png,drone_far
drone_far\7_9.320294318245075m_B_S2_D1_119-bebop_004_.png,drone_far
drone_far\7_9.320427158798154m_Membo_2_013-membo_000_.png,drone_far
drone_far\7_9.322043439890551m_mixed_membo_56-membo_004_.png,drone_far
drone_far\7_9.325707077224449m_mixed_membo_27-membo_000_.png,drone_far
drone_far\7_9.33096060355538m_B_S2_D1_108-bebop_001_.png,drone_far
drone_far\7_9.341355178086586m_mixed_membo_19-membo_002_.png,drone_far
drone_far\7_9.342106226674133m_mixed_54-bebop_002_.png,drone_far
drone_far\7_9.345429881630364m_mixed_membo_9-membo_004_.png,drone_far
drone_far\7_9.36397118584479m_Membo_0_013-membo_003_.png,drone_far
drone_far\7_9.365654422584083m_extra_membo_D2_2017.png,drone_far
drone_far\7_9.371015145099278m_B_S2_D1_118-bebop_003_.png,drone_far
drone_far\7_9.375209812125783m_mixed_20-bebop_003_.png,drone_far
drone_far\7_9.3764276378162m_mixed_4-bebop_003_.png,drone_far
drone_far\7_9.380248794309862m_Membo_2_010-membo_003_.png,drone_far
drone_far\7_9.384053401266605m_mixed_26-bebop_000_.png,drone_far
drone_far\7_9.397811422632813m_mixed_0-bebop_003_.png,drone_far
drone_far\7_9.405950905400788m_B_S2_D1_079-bebop_001_.png,drone_far
drone_far\7_9.40673177544931m_mixed_membo_26-membo_003_.png,drone_far
drone_far\7_9.4147331339825m_mixed_membo_19-membo_004_.png,drone_far
drone_far\7_9.42688019270448m_mixed_membo_64-membo_001_.png,drone_far
drone_far\7_9.427917042479951m_mixed_membo_48-membo_001_.png,drone_far
drone_far\7_9.432648689276272m_mixed_membo_62-membo_003_.png,drone_far
drone_far\7_9.434308777606024m_mixed_31-bebop_000_.png,drone_far
drone_far\7_9.435789295191105m_mixed_48-bebop_000_.png,drone_far
drone_far\7_9.438258094938869m_Membo_0_012-membo_002_.png,drone_far
drone_far\7_9.439383667396998m_extra_membo_D2_2026.png,drone_far
drone_far\7_9.448710466710603m_mixed_membo_2-membo_000_.png,drone_far
drone_far\7_9.461791301096333m_mixed_membo_28-membo_004_.png,drone_far
drone_far\7_9.47320073984305m_extra_membo_D2_2004.png,drone_far
drone_far\7_9.485404503451695m_mixed_membo_22-membo_001_.png,drone_far
drone_far\7_9.49373502888189m_B_S2_D1_099-bebop_003_.png,drone_far
drone_far\7_9.501382718890842m_B_S2_D1_130-bebop_002_.png,drone_far
drone_far\7_9.515667844120244m_Membo_0_039-membo_002_.png,drone_far
drone_far\7_9.51803010637489m_mixed_58-bebop_002_.png,drone_far
drone_far\7_9.524990320908824m_mixed_membo_32-membo_003_.png,drone_far
drone_far\7_9.534314307884598m_mixed_membo_37-membo_000_.png,drone_far
drone_far\7_9.535095779179798m_mixed_membo_42-membo_001_.png,drone_far
drone_far\7_9.545009067213769m_mixed_membo_25-membo_002_.png,drone_far
drone_far\7_9.546099766097203m_mixed_19-bebop_004_.png,drone_far
drone_far\7_9.573679842217972m_B_S2_D1_123-bebop_003_.png,drone_far
drone_far\7_9.574113877461022m_mixed_25-bebop_002_.png,drone_far
drone_far\7_9.581062364755894m_B_S2_D1_121-bebop_003_.png,drone_far
drone_far\7_9.58286995839177m_mixed_membo_57-membo_002_.png,drone_far
drone_far\7_9.587848386876665m_mixed_6-bebop_003_.png,drone_far
drone_far\7_9.590189793745854m_B_S2_D1_074-bebop_002_.png,drone_far
drone_far\7_9.595171216775986m_mixed_13-bebop_003_.png,drone_far
